Country,iso_a3,currency_code,local_price,dollar_ex,dollar_price,dollar_ppp,GDP_bigmac,dollar_valuation,euro_valuation,sterling_valuation,yen_valuation,yuan_valuation,dollar_adj_valuation,euro_adj_valuation,sterling_adj_valuation,yen_adj_valuation,yuan_adj_valuation,Year
India,IND,INR,178.0,69.685,2.55435172562244,37.79193205944793,3653.00804898876,-45.767,-44.972,-37.286,-28.976000000000003,-16.284000000000002,-15.831,-26.513,-11.585,3.628,-7.718,2019
Israel,ISR,ILS,17.0,3.70785,4.58486724112356,3.6093418259023338,42029.4627988235,-2.657,-1.229,12.567999999999998,27.483,50.263000000000005,11.417,-2.724,17.037,37.175,22.156,2019
Jordan,JOR,JOD,1.95,0.7096,2.74802705749718,0.4140127388535029,,-41.655,-40.8,-32.531,-23.591,-9.937,,,,,,2019
Japan,JPN,JPY,390.0,108.44,3.59645887126522,82.80254777070074,53143.2956650769,-23.642,-22.522,-11.7,0.0,17.869,-18.777,-29.086,-14.681,0.0,-10.949,2019
South Korea,KOR,KRW,4500.0,1118.6,4.0228857500447,955.4140127388536,38514.5427452067,-14.588,-13.336,-1.23,11.857,31.845,0.169,-12.544,5.221,23.326,9.823,2019
Kuwait,KWT,KWD,1.05,0.3031,3.46420323325635,0.2229299363057324,,-26.450000000000003,-25.371,-14.947,-3.677,13.535,,,,,,2019
Lebanon,LBN,LBP,6500.0,1507.0,4.31320504313205,1380.0424628450105,,-8.425,-7.081,5.898,19.929,41.36,,,,,,2019
Sri Lanka,LKA,LKR,580.0,182.245,3.18252901314165,123.14225053078556,,-32.43,-31.439,-21.863,-11.509,4.303,,,,,,2019
Moldova,MDA,MDL,40.0,17.263,2.31709436366796,8.492569002123142,,-50.805,-50.083,-43.111,-35.573,-24.06,,,,,,2019
Mexico,MEX,MXN,49.0,19.30875,2.53770958762219,10.403397027600844,18444.426805102,-46.121,-45.33,-37.694,-29.439,-16.830000000000002,-26.468000000000004,-35.8,-22.759,-9.468,-19.381,2019
Malaysia,MYS,MYR,9.05,4.1175,2.19793564055859,1.92144373673036,23268.1156077348,-53.335,-52.65,-46.036,-38.886,-27.966,-38.724,-46.501,-35.633,-24.558,-32.818000000000005,2019
Nicaragua,NIC,NIO,103.0,32.3607,3.18287305280788,21.868365180467084,,-32.423,-31.432,-21.854000000000003,-11.5,4.314,,,,,,2019
Norway,NOR,NOK,50.0,8.5329,5.85967256149726,10.615711252653922,63282.8665938,24.409,26.234,43.867,62.929,92.043,24.322,8.543000000000001,30.592,53.063,36.304,2019
New Zealand,NZL,NZD,6.2,1.479289941,4.19119999951382,1.316348195329087,46874.3332645161,-11.015,-9.71,2.902,16.537,37.361,-1.417,-13.929,3.556,21.374,8.085,2019
Oman,OMN,OMR,1.05,0.3849,2.72798129384256,0.2229299363057327,,-42.081,-41.231,-33.023,-24.148,-10.594,,,,,,2019
Pakistan,PAK,PKR,460.0,138.88,3.31221198156682,97.66454352441612,1913.08498721739,-29.677,-28.645,-18.679,-7.904,8.552999999999999,10.932,-3.147,16.527,36.578,21.624,2019
Peru,PER,PEN,10.5,3.3485,3.13573241750037,2.229299363057322,10598.3208857143,-33.424,-32.447,-23.012,-12.811,2.77,-2.927,-15.247,1.969,19.514,6.429,2019
Philippines,PHL,PHP,140.0,52.3925,2.67213818771771,29.723991507431023,5810.26108007143,-43.267,-42.434,-34.394000000000005,-25.701,-12.424,-13.677,-24.633,-9.323,6.279999999999999,-5.357,2019
Poland,POL,PLN,10.5,3.74845,2.80115781189558,2.229299363057322,25117.7795714286,-40.527,-39.655,-31.226,-22.113,-8.196,-23.024,-32.794000000000004,-19.141,-5.228,-15.605,2019
Qatar,QAT,QAR,12.0,3.64125,3.29557157569516,2.5477707006369426,,-30.03,-29.004,-19.087,-8.366,8.008,,,,,,2019
Romania,ROU,RON,9.3,4.06695,2.28672592483311,1.9745222929936344,,-51.45,-50.737,-43.856,-36.417,-25.056,,,,,,2019
Russia,RUS,RUB,110.17,66.685,1.65209567368974,23.39065817409773,30240.9359213034,-64.924,-64.409,-59.438,-54.063,-45.855,-56.331,-61.873,-54.128,-46.235,-52.122,2019
Saudi Arabia,SAU,SAR,12.0,3.75115,3.19901896751663,2.5477707006369443,41265.5522625,-32.08,-31.084,-21.458,-11.051,4.843999999999999,-21.852,-31.771,-17.910999999999998,-3.786,-14.32,2019
Singapore,SGP,SGD,5.8,1.3559,4.27760159303783,1.2314225053078545,73214.0744637931,-9.18,-7.847999999999999,5.024,18.939,40.193,-14.326,-25.2,-10.005,5.48,-6.069,2019
Sweden,SWE,SEK,52.0,8.90625,5.83859649122807,11.040339702760084,42749.2856838462,23.962,25.78,43.349,62.343,91.352,41.189,23.269,48.31,73.829,54.797,2019
Thailand,THA,THB,119.0,32.0075,3.71787862219792,25.265392781316333,9334.1292589916,-21.064,-19.906,-8.719000000000001,3.376,21.849,16.377,1.606,22.246,43.281,27.593,2019
Turkey,TUR,TRY,10.75,5.3834,1.99687929561244,2.2823779193205964,20095.5479860465,-57.603,-56.981,-50.973,-44.477,-34.555,-42.907,-50.154,-40.028000000000006,-29.709000000000003,-37.405,2019
Taiwan,TWN,TWD,69.0,30.803,2.24004155439405,14.649681528662406,53173.0296304348,-52.441,-51.743,-45.003,-37.715,-26.586,-49.42,-55.84,-46.869,-37.727,-44.545,2019
Ukraine,UKR,UAH,54.0,27.8,1.94244604316547,11.464968152866255,,-58.75899999999999,-58.154,-52.309000000000005,-45.99,-36.339,,,,,,2019
Uruguay,URY,UYU,140.0,32.51,4.30636727160874,29.723991507431023,,-8.57,-7.228,5.73,19.739,41.136,,,,,,2019
United States,USA,USD,4.71,1.0,4.71,1.0,63165.278,0.0,1.467,15.64,30.962,54.364,0.0,-12.692,5.044,23.118,9.638,2019
Vietnam,VNM,VND,65000.0,23199.0,2.80184490710807,13800.424628450131,,-40.513,-39.64,-31.209,-22.094,-8.173,,,,,,2019
South Africa,ZAF,ZAR,31.0,13.8675,2.23544258157563,6.581740976645445,14064.0823345161,-52.538,-51.842,-45.115,-37.843,-26.736,-32.826,-41.352,-29.438,-17.297,-26.352,2019
United Arab Emirates,ARE,AED,14.75,3.67315,4.01562691422893,3.0601659751037333,,-16.688,-12.362,-8.947,13.302,28.593000000000004,,,,,,2020
Argentina,ARG,ARS,171.0,60.0656,2.84688740310594,35.477178423236545,13522.2114982456,-40.936,-37.869,-35.448,-19.674,-8.833,-16.682,-24.246,-18.096,6.409,-7.228,2020
Australia,AUS,AUD,6.45,1.449065353,4.45114499953129,1.3381742738589195,58452.3649333333,-7.653,-2.857,0.928,25.591,42.54,-3.856,-12.584,-5.487,22.791,7.054,2020
Azerbaijan,AZE,AZN,3.95,1.6965,2.32832301797819,0.8195020746887964,,-51.695,-49.186,-47.206,-34.305,-25.44,,,,,,2020
Bahrain,BHR,BHD,1.4,0.377,3.71352785145889,0.29045643153527,,-22.956,-18.955,-15.797,4.779,18.919,,,,,,2020
Brazil,BRA,BRL,19.9,4.1419,4.80455829450252,4.128630705394188,8946.54974874372,-0.32,4.856,8.941,35.562,53.858,45.885,32.64,43.41,86.317,62.438,2020
Canada,CAN,CAD,6.77,1.30655,5.18158509050553,1.4045643153526972,43860.0841033974,7.502000000000001,13.084,17.49,46.2,65.931,22.329,11.223,20.254,56.232000000000006,36.209,2020
Switzerland,CHE,CHF,6.5,0.96825,6.7131422669765,1.3485477178423229,62246.8733507692,39.277,46.509,52.218,89.414,114.977,41.865,28.985,39.458,81.182,57.962,2020
Chile,CHL,CLP,2640.0,772.74,3.41641431788182,547.717842323651,18683.7016310909,-29.12,-25.439,-22.534,-3.605,9.405,-3.931,-12.653,-5.561,22.694,6.97,2020
China,CHN,CNY,21.5,6.885,3.12273057371097,4.460580912863076,15751.0919255814,-35.213,-31.849,-29.193,-11.891,0.0,-10.19,-18.344,-11.714,14.7,0.0,2020
Colombia,COL,COP,11900.0,3287.625,3.61963423443976,2468.879668049796,8692.50302990756,-24.904,-21.004,-17.926000000000002,2.129,15.912,10.135,0.136,8.267,40.659,22.632,2020
Costa Rica,CRI,CRC,2350.0,569.965,4.12306018790628,487.5518672199176,,-14.459,-10.017,-6.511,16.334,32.034,,,,,,2020
Czech Republic,CZE,CZK,85.0,22.63095,3.75591833307926,17.634854771784244,30710.1063778824,-22.076,-18.03,-14.836,5.975,20.277,-3.2190000000000003,-12.005,-4.861,23.604,7.763000000000001,2020
Denmark,DNK,DKK,30.0,6.71935,4.46471756940776,6.224066390041501,63949.0624066667,-7.370999999999999,-2.561,1.236,25.974000000000004,42.975,-6.557,-15.04,-8.142000000000001,19.341,4.046,2020
Egypt,EGY,EGP,42.0,15.88,2.6448362720403,8.713692946058083,6546.45893,-45.128,-42.278,-40.029,-25.375,-15.304,-18.081,-25.518,-19.471,4.622,-8.786,2020
Euro area,EUZ,EUR,4.12,0.899159286,4.58205800034411,0.8547717842323646,41277.4621822622,-4.936999999999999,0.0,3.896,29.285,46.732,9.985,0.0,8.119,40.468,22.465,2020
Britain,GBR,GBP,3.39,0.76866905,4.41022049736489,0.7033195020746882,47550.839840708,-8.502,-3.75,0.0,24.436,41.23,1.7260000000000002,-7.51,0.0,29.919,13.269,2020
Guatemala,GTM,GTQ,25.0,7.7063,3.2440989839482,5.186721991701247,,-32.695,-29.2,-26.441,-8.466,3.887,,,,,,2020
Hong Kong,HKG,HKD,20.5,7.77535,2.63653726198821,4.253112033195026,88947.1610546342,-45.3,-42.46,-40.218,-25.609,-15.569,-51.648,-56.037000000000006,-52.468,-38.247,-46.161,2020
Honduras,HND,HNL,87.0,24.6548,3.52872462968671,18.04979253112031,,-26.790000000000003,-22.988,-19.988,-0.436,13.001,,,,,,2020
Hungary,HUN,HUF,900.0,298.7502,3.01255028448517,186.72199170124512,26125.2181575111,-37.499,-34.253,-31.692,-15.0,-3.528,-19.817,-27.096,-21.177,2.406,-10.718,2020
Indonesia,IDN,IDR,33000.0,13670.0,2.41404535479151,6846.473029045631,8664.01050750485,-49.916,-47.315000000000005,-45.262,-31.887,-22.694,-26.53,-33.2,-27.777,-6.168,-18.194,2020
India,IND,INR,188.0,70.87815,2.65243943302696,39.00414937759332,3726.53703053192,-44.97,-42.112,-39.857,-25.16,-15.06,-15.862000000000002,-23.501,-17.29,7.456,-6.315,2020
Israel,ISR,ILS,17.0,3.4595,4.91400491400492,3.526970954356851,44625.6294811765,1.95,7.244000000000001,11.423,38.651,57.362,15.448999999999998,4.967,13.489999999999998,47.445,28.548,2020
Jordan,JOR,JOD,2.3,0.709,3.24400564174894,0.4771784232365141,,-32.697,-29.202,-26.443,-8.469,3.884,,,,,,2020
Japan,JPN,JPY,390.0,110.04,3.54416575790622,80.91286307053952,54628.1535130769,-26.47,-22.651,-19.637,0.0,13.496,-21.7,-28.809,-23.029,0.0,-12.816,2020
South Korea,KOR,KRW,4500.0,1156.1,3.89239685148344,933.609958506225,39821.4677738489,-19.245,-15.051,-11.741,9.825,24.647,-5.679,-14.242,-7.278999999999999,20.462,5.023,2020
Kuwait,KWT,KWD,1.1,0.3034,3.6255767963085,0.2282157676348545,,-24.781,-20.874,-17.791,2.297,16.103,,,,,,2020
Lebanon,LBN,LBP,6500.0,1514.0,4.29326287978864,1348.5477178423237,,-10.928,-6.303,-2.652,21.136,37.484,,,,,,2020
Sri Lanka,LKA,LKR,580.0,181.45,3.19647285753651,120.3319502074688,,-33.683,-30.239,-27.521,-9.81,2.361,,,,,,2020
Moldova,MDA,MDL,45.0,17.42,2.58323765786452,9.336099585062229,,-46.406,-43.623,-41.426,-27.113,-17.276,,,,,,2020
Mexico,MEX,MXN,50.0,18.8205,2.65667755904466,10.373443983402494,19052.4936864,-44.882,-42.02,-39.761,-25.041000000000004,-14.925,-25.503,-32.267,-26.767000000000003,-4.857,-17.05,2020
Malaysia,MYS,MYR,9.5,4.0745,2.33157442630998,1.970954356846476,23599.1603957895,-51.627,-49.115,-47.132000000000005,-34.214,-25.335,-36.795,-42.533,-37.867,-19.278,-29.623,2020
Nicaragua,NIC,NIO,120.0,33.8763,3.54229948370985,24.89626556016597,,-26.508,-22.692,-19.68,-0.053,13.436,,,,,,2020
Norway,NOR,NOK,53.0,8.87515,5.97173005526667,10.995850622406635,61065.9810739623,23.895,30.329,35.407,68.49499999999999,91.234,27.053,15.518,24.897,62.265,41.469,2020
New Zealand,NZL,NZD,6.5,1.513546239,4.29454999953919,1.3485477178423222,47548.5362153846,-10.901,-6.275,-2.623,21.172,37.525,-0.941,-9.934,-2.621,26.513,10.299,2020
Oman,OMN,OMR,1.155,0.38505,2.99961044020257,0.2396265560165974,,-37.767,-34.536,-31.985000000000003,-15.365,-3.943,,,,,,2020
Pakistan,PAK,PKR,520.0,154.875,3.35754640839387,107.883817427386,1897.53440211538,-30.341,-26.724,-23.869,-5.266,7.52,8.199,-1.624,6.363,38.186,20.476,2020
Peru,PER,PEN,11.9,3.3276,3.57615097968506,2.468879668049793,9776.81509243697,-25.806,-21.953,-18.912000000000003,0.902,14.52,7.852,-1.94,6.022,37.743,20.089,2020
Philippines,PHL,PHP,142.0,50.58,2.80743376828786,29.46058091286306,6174.92569267606,-41.754000000000005,-38.73,-36.343,-20.787,-10.097,-12.774,-20.693,-14.254,11.4,-2.877,2020
Poland,POL,PLN,11.0,3.7966,2.89732918927461,2.282157676348544,26407.7231054546,-39.889,-36.768,-34.304,-18.251,-7.217999999999999,-23.04,-30.027,-24.345,-1.71,-14.307,2020
Qatar,QAT,QAR,13.0,3.641,3.57044767920901,2.6970954356846484,,-25.924000000000003,-22.078,-19.042,0.742,14.337,,,,,,2020
Romania,ROU,RON,9.5,4.2982,2.21022753710856,1.970954356846476,,-54.145,-51.763000000000005,-49.884,-37.638,-29.221000000000004,,,,,,2020
Russia,RUS,RUB,135.0,61.4325,2.1975338786473,28.00829875518677,26664.5471946667,-54.408,-52.04,-50.172,-37.996,-29.628,-41.735,-47.025,-42.724,-25.587,-35.124,2020
Saudi Arabia,SAU,SAR,13.0,3.7518,3.46500346500347,2.697095435684651,38781.7292692308,-28.112,-24.379,-21.432,-2.234,10.961,-15.461,-23.136000000000003,-16.895,7.968999999999999,-5.868,2020
Singapore,SGP,SGD,5.9,1.34715,4.37961622684928,1.2240663900414954,73644.6223288136,-9.137,-4.417999999999999,-0.694,23.573,40.25,-13.098,-20.988,-14.572,10.987,-3.237,2020
Sweden,SWE,SEK,51.5,9.4591,5.4444926050047,10.684647302904557,45761.4180551456,12.956,18.822,23.452,53.618,74.35000000000001,26.997,15.467,24.843,62.194,41.407,2020
Thailand,THA,THB,115.0,30.2775,3.79819998348609,23.85892116182574,10166.9052575652,-21.199,-17.107,-13.877,7.167999999999999,21.631,14.186000000000002,3.819,12.249,45.832,27.142,2020
Turkey,TUR,TRY,12.99,5.88025,2.20908974958548,2.6950207468879706,19266.9526050808,-54.168000000000006,-51.788,-49.91,-37.67,-29.258,-38.155,-43.769000000000005,-39.204,-21.014,-31.137,2020
Taiwan,TWN,TWD,72.0,29.8845,2.40927571148923,14.93775933609956,53629.6815991667,-50.015,-47.419,-45.371,-32.021,-22.847,-46.454,-51.316,-47.363,-31.614,-40.379,2020
Ukraine,UKR,UAH,57.0,23.99,2.3759899958316,11.825726141078851,,-50.706,-48.146,-46.125,-32.961,-23.913,,,,,,2020
Uruguay,URY,UYU,179.0,37.435,4.78162147722719,37.13692946058088,,-0.796,4.355,8.421,34.915,53.123,,,,,,2020
United States,USA,USD,4.82,1.0,4.82,1.0,65504.783,0.0,5.193,9.292,35.998000000000005,54.352,0.0,-9.079,-1.6969999999999998,27.715,11.347,2020
Vietnam,VNM,VND,66000.0,23176.0,2.84777355885399,13692.9460580913,,-40.918,-37.849,-35.428,-19.649,-8.805,,,,,,2020
South Africa,ZAF,ZAR,31.0,14.391,2.15412410534362,6.431535269709551,14880.96916,-55.309,-52.988,-51.156,-39.221,-31.018,-37.626,-43.289,-38.684000000000005,-20.339,-30.549,2020
United Arab Emirates,ARE,AED,14.75,3.67315,4.01562691422893,3.016359918200408,45838.6335681356,-17.881,-22.237,-9.511,7.387,16.079,-8.366999999999999,-25.68,-9.067,12.72,-5.682,2021
Argentina,ARG,ARS,320.0,85.3736,3.74823130335373,65.43967280163598,9163.27975565625,-23.349,-27.416,-15.537,0.236,8.349,10.979,-9.989,10.132,36.519,14.231,2021
Australia,AUS,AUD,6.48,1.299967501,4.98473999928095,1.3251533742331287,58204.9146157407,1.937,-3.471,12.327,33.303,44.092,5.583,-14.365,4.7780000000000005,29.881,8.677,2021
Azerbaijan,AZE,AZN,3.95,1.699,2.32489699823426,0.8077709611451959,9008.40628101266,-52.456,-54.978,-47.611,-37.827,-32.795,-31.077,-44.099,-31.603,-15.215,-29.057,2021
Bahrain,BHR,BHD,1.5,0.377,3.97877984084881,0.306748466257669,28826.11968,-18.634,-22.951,-10.342,6.401999999999999,15.013000000000002,1.599,-17.596999999999998,0.823,24.98,4.5760000000000005,2021
Brazil,BRA,BRL,21.9,5.5046,3.97849071685499,4.478527607361959,8454.28817671233,-18.64,-22.957,-10.348,6.394,15.005,18.478,-3.907,17.574,45.744,21.95,2021
Canada,CAN,CAD,6.77,1.2803,5.28782316644536,1.3844580777096105,42210.2394726736,8.135,2.399,19.156,41.409,52.85300000000001,23.464,0.1369999999999999,22.522,51.877,27.082,2021
Switzerland,CHE,CHF,6.5,0.89155,7.29067354607145,1.329243353783231,60824.4530769231,49.094,41.184,64.289,94.969,110.749,52.113,23.373,50.953,87.12,56.571000000000005,2021
Chile,CHL,CLP,2940.0,719.425,4.0865969350523,601.2269938650309,17203.1911566531,-16.43,-20.863,-7.912,9.285,18.13,13.589,-7.872,12.722,39.729,16.918,2021
China,CHN,CNY,22.4,6.4751,3.45940603233927,4.580777096114522,15855.475059375,-29.256,-33.009,-22.045,-7.487000000000001,0.0,-2.847,-21.203,-3.588,19.511,0.0,2021
Colombia,COL,COP,12950.0,3460.5,3.74223378124549,2648.2617586912106,7484.82578013591,-23.472,-27.532,-15.672,0.076,8.176,12.331,-8.892,11.474,38.182,15.623,2021
Costa Rica,CRI,CRC,2350.0,613.77,3.82879580298809,480.5725971370143,14807.9456015489,-21.702,-25.855,-13.721,2.391,10.678,8.401,-12.08,7.574,33.347,11.577,2021
Czech Republic,CZE,CZK,89.0,21.5909,4.12210699878189,18.20040899795499,29311.1571316854,-15.703,-20.176,-7.112,10.235,19.156,4.902,-14.918,4.102,29.044,7.976999999999999,2021
Denmark,DNK,DKK,30.0,6.12065,4.90144020651401,6.13496932515337,64970.643026,0.234,-5.0840000000000005,10.45,31.076,41.684,-0.104,-18.978,-0.8659999999999999,22.886,2.8240000000000003,2021
Egypt,EGY,EGP,42.5,15.64,2.71739130434783,8.691206543967294,7036.88788094118,-44.43,-47.378,-38.766,-27.331,-21.449,-18.13,-33.598,-18.755,0.711,-15.731,2021
Euro area,EUZ,EUR,4.25,0.823011399,5.16396249816705,0.8691206543967279,38757.6374440636,5.603000000000001,0.0,16.365,38.096,49.273,23.295,0.0,22.354,51.669,26.908,2021
Britain,GBR,GBP,3.29,0.74137228,4.4377165005414,0.6728016359918199,46624.9743191489,-9.249,-14.063999999999998,0.0,18.675,28.28,0.769,-18.27,0.0,23.959,3.722,2021
Guatemala,GTM,GTQ,25.0,7.8009,3.2047584253099,5.112474437627812,6551.704152,-34.463,-37.940000000000005,-27.784,-14.297,-7.361,-3.058,-21.374,-3.798,19.251,-0.217,2021
Hong Kong,HKG,HKD,20.5,7.75535,2.64333653542393,4.192229038854801,85943.2217707317,-45.944,-48.812,-40.435,-29.311,-23.59,-51.774,-60.886,-52.142,-40.676,-50.361,2021
Honduras,HND,HNL,87.0,24.103,3.60950918972742,17.79141104294479,3311.43560551724,-26.186,-30.102,-18.663,-3.473,4.339,12.198,-9.0,11.342,38.019,15.486,2021
Hungary,HUN,HUF,900.0,297.42395,3.02598361698848,184.0490797546014,26931.8546368667,-38.119,-41.402,-31.812,-19.078,-12.529000000000002,-21.693,-36.488,-22.291,-3.672,-19.399,2021
Indonesia,IDN,IDR,34000.0,14125.0,2.4070796460177,6952.965235173828,8220.15308962941,-50.775000000000006,-53.38699999999999,-45.759,-35.629,-30.419,-28.181,-41.75,-28.729,-11.653,-26.076,2021
India,IND,INR,190.0,73.39,2.58890857064995,38.85480572597134,3659.31357378947,-47.057,-49.866,-41.661,-30.767,-25.163000000000004,-19.764,-34.923,-20.376,-1.299,-17.413,2021
Israel,ISR,ILS,17.0,3.179,5.3475935828877,3.476482617586912,44245.6421964706,9.358,3.556,20.503,43.007,54.581,23.254,-0.033,22.314,51.61900000000001,26.866,2021
Jordan,JOR,JOD,2.3,0.709,3.24400564174894,0.4703476482617583,6036.0841826087,-33.660000000000004,-37.18,-26.899,-13.248,-6.227,-1.4500000000000002,-20.07,-2.202,21.23,1.438,2021
Japan,JPN,JPY,390.0,104.295,3.73939306774054,79.75460122699378,53781.7368403846,-23.53,-27.587,-15.736,0.0,8.094,-18.708,-34.067,-19.328,0.0,-16.326,2021
South Korea,KOR,KRW,4500.0,1097.35,4.10078826263271,920.245398773007,40684.3285703133,-16.139,-20.588,-7.592,9.665,18.54,-3.308,-21.577,-4.046,18.944,-0.475,2021
Kuwait,KWT,KWD,1.15,0.3037,3.78663154428713,0.2351738241308796,29971.8645391304,-22.564,-26.672,-14.672,1.263,9.459,-4.077,-22.2,-4.809,17.998,-1.266,2021
Lebanon,LBN,LBP,15500.0,8750.0,1.77142857142857,3169.734151329241,,-63.774,-65.696,-60.082,-52.628,-48.794,,,,,,2021
Sri Lanka,LKA,LKR,700.0,189.0,3.7037037037037,143.1492842535786,4994.6107431,-24.26,-28.278,-16.54,-0.954,7.062,13.499,-7.945,12.633,39.619,16.825000000000003,2021
Moldova,MDA,MDL,50.0,17.225,2.90275761973875,10.22494887525562,7416.1639266,-40.639,-43.788,-34.589,-22.374,-16.091,-12.818,-29.29,-13.483,7.245,-10.263,2021
Mexico,MEX,MXN,54.0,20.11475,2.68459712400104,11.042944785276056,17009.2177088889,-45.1,-48.013,-39.505,-28.208,-22.397,-25.27,-39.389,-25.840000000000003,-8.072,-23.08,2021
Malaysia,MYS,MYR,9.99,4.052,2.46544916090819,2.0429447852760707,21399.0800510511,-49.582,-52.257,-44.443,-34.068,-28.732000000000003,-33.594,-46.14,-34.1,-18.311,-31.648,2021
Nicaragua,NIC,NIO,124.0,34.8453,3.55858609338993,25.35787321063398,2643.00386879032,-27.227,-31.088,-19.81,-4.835,2.867,11.249,-9.77,10.4,36.851,14.509,2021
Norway,NOR,NOK,52.0,8.5439,6.08621355587027,10.633946830265849,60454.3770305769,24.462,17.858999999999998,37.147000000000006,62.759,75.932,27.253,3.2099999999999995,26.282,56.538,30.982,2021
New Zealand,NZL,NZD,6.8,1.395089286,4.87423999900176,1.390593047034766,45735.5659411765,-0.322,-5.609999999999999,9.837,30.348000000000003,40.898,11.297,-9.731,10.448,36.91,14.557999999999998,2021
Oman,OMN,OMR,1.1,0.385,2.85714285714286,0.2249488752556239,29188.1655,-41.572,-44.672,-35.617,-23.593,-17.409,-27.227,-40.976,-27.782,-10.479,-25.094,2021
Pakistan,PAK,PKR,550.0,160.35,3.42999688182102,112.47443762781197,1936.75520050909,-29.857,-33.578,-22.708,-8.274,-0.8500000000000001,7.881,-12.501,7.058000000000001,32.709,11.043,2021
Peru,PER,PEN,11.9,3.6207,3.28665727621731,2.4335378323108414,9078.1966512605,-32.788000000000004,-36.354,-25.938,-12.107,-4.994,-2.62,-21.019,-3.363,19.79,0.234,2021
Philippines,PHL,PHP,142.0,48.0925,2.95264334355669,29.038854805726,5683.47488577465,-39.619,-42.822,-33.465,-21.04,-14.649,-10.037,-27.035,-10.724,10.666,-7.401000000000001,2021
Poland,POL,PLN,13.08,3.7226,3.51367323913394,2.6748466257668726,23023.9436559633,-28.146,-31.958,-20.822,-6.036,1.569,-6.482,-24.151,-7.195,15.04,-3.741,2021
Qatar,QAT,QAR,13.0,3.641,3.57044767920901,2.6584867075664635,69777.8538715385,-26.985,-30.858,-19.543,-4.518,3.2099999999999995,-29.133,-42.522,-29.674,-12.824,-27.056,2021
Romania,ROU,RON,9.9,4.0089,2.46950535059493,2.0245398773006165,27261.0757727273,-49.499,-52.178,-44.352,-33.96,-28.615,-36.243,-48.289,-36.729,-21.57,-34.374,2021
Russia,RUS,RUB,135.0,74.63,1.80892402519094,27.60736196319015,26625.8065142222,-63.008,-64.97,-59.238,-51.625,-47.71,-53.087,-61.95,-53.445,-42.29,-51.712,2021
Saudi Arabia,SAU,SAR,14.0,3.7518,3.73154219308065,2.8629856850715707,30481.3832828571,-23.69,-27.739000000000004,-15.913,-0.21,7.867,-5.806,-23.602,-6.524000000000001,15.872,-3.045,2021
Singapore,SGP,SGD,5.9,1.3308,4.43342350465885,1.2065439672801632,70290.2946762712,-9.337,-14.147000000000002,-0.097,18.56,28.156,-12.249,-28.829,-12.919,7.945,-9.678,2021
Sweden,SWE,SEK,52.88,8.29525,6.37473252765137,10.813905930470352,44890.4641043873,30.363,23.447000000000003,43.649,70.475,84.272,46.332,18.685,45.216,80.009,50.621,2021
